,US EPSI,US EPSI 16wk MA,EuroZone EPSI,EuroZone EPSI 16wk MA,Germany EPSI,Germany EPSI 16wk MA,Italy EPSI,Italy EPSI 16wk MA,Spain EPSI,Spain EPSI 16wk MA,France EPSI,France EPSI 16wk MA,EURUSD Curncy WklyClose,USDCNY Curncy WklyClose,USFS011 Curncy WklyClose,EUSA0101 Curncy WklyClose,SX5E Index WklyClose,SPX Index WklyClose,USGG10YR Index WklyClose,GDBR10 Index WklyClose
2003-07-19,-13.06083,-14.194961249999995,-3.26319,-1.0692774999999979,0.40277,-0.1883200000000036,-3.43611,-2.5858874999999917,16.64762,14.389284374999995,-7.11429,-7.966965625000002,1.1269,8.277,2.2439,2.6882,2458.92,993.32,3.9989,4.041
2003-07-26,-12.06083,-13.988611874999997,-2.26319,-1.106879374999998,-0.48612,-0.3391181250000036,-3.68611,-2.740674374999992,18.24762,14.818451249999995,-7.11429,-7.9632456250000025,1.1507,8.2775,2.1978,2.73,2442.13,998.68,4.175,4.0
2003-08-02,-11.88691,-13.813059374999996,-2.21557,-1.1415049999999978,-0.48612,-0.4343606250000036,-3.28611,-2.870461249999992,18.24762,15.247618124999995,-7.11429,-7.928275625000003,1.1277,8.2772,2.8505,3.4314,2479.7,980.15,4.3834,4.194
2003-08-09,-11.93955,-13.612522499999995,-2.71557,-1.2464431249999977,0.41388,-0.4421031250000036,-2.66111,-2.961185624999992,18.24762,15.551784999999994,-6.11429,-7.851638750000004,1.1309,8.2772,2.5865,2.9491,2460.14,977.59,4.2694,4.015
2003-08-23,-11.73955,-13.276439374999995,-4.38224,-1.9387756249999974,0.08374,-0.42789750000000365,-3.66111,-3.2140624999999923,18.58095,16.201784999999994,-6.48929,-7.739660000000003,1.0877,8.2766,3.073,3.1083,2593.55,993.06,4.4732,4.186
2003-08-30,-11.18399,-13.080128749999995,-4.38224,-2.2761699999999974,-0.58293,-0.4053068750000037,-3.51825,-3.2422862499999923,18.58095,16.564284999999995,-6.48929,-7.641818125000003,1.0984,8.2771,3.0658,2.915,2556.71,1008.01,4.4636,4.197
2003-09-06,-11.28076,-12.902366249999996,-4.14694,-2.5363581249999974,-0.44007,-0.3821206250000037,-4.01825,-3.2892599999999925,18.58095,16.86428499999999,-6.48929,-7.551788750000003,1.1104,8.277,2.6163,3.3071,2614.81,1021.39,4.3474,4.314
2003-09-13,-11.60429,-12.729199374999997,-5.14694,-2.7757124999999974,-0.19007,-0.3249268750000037,-3.81825,-3.2846712499999926,18.58095,17.16428499999999,-6.48929,-7.4528306250000025,1.1291,8.2772,2.486,2.9669,2546.78,1018.63,4.2516,4.154
2003-09-20,-11.54429,-12.569643124999995,-4.21361,-2.9835199999999977,0.47659,-0.22606687500000372,-2.61825,-3.205082499999993,17.58095,17.276784999999986,-8.15595,-7.541371875000003,1.1371,8.2773,2.6071,3.0054,2582.47,1036.3,4.1602,4.16
2003-09-27,-11.72611,-12.410674999999996,-4.49932,-3.2008506249999975,0.92104,-0.1619287500000037,-2.25462,-3.081933749999993,17.58095,17.376784999999984,-8.15595,-7.5049131250000025,1.1464,8.2773,2.3216,2.7847,2447.92,996.85,4.0005,4.029
2003-10-04,-12.19123,-12.262394374999996,-3.88028,-3.3794912499999974,0.92104,-0.053148125000003696,-1.39747,-2.967713124999993,15.58095,17.351784999999982,-8.15595,-7.445016875000003,1.158,8.277,2.7049,3.2358,2516.48,1029.85,4.1987,4.21
2003-10-11,-11.72969,-12.132886874999997,-4.38028,-3.6064274999999975,0.46649,-0.03527687500000369,-1.39747,-2.8784924999999926,15.91429,17.36845187499998,-8.35595,-7.4392875000000025,1.1798,8.277,2.5676,3.1326,2518.44,1038.06,4.269,4.2
2003-10-18,-11.49056,-12.006525624999997,-4.71361,-3.7291968749999977,-0.53351,-0.07990562500000369,-2.06414,-2.8621887499999925,15.58095,17.364284999999978,-8.35595,-7.412725000000003,1.168,8.2766,2.9419,3.3285,2550.82,1039.32,4.3876,4.323
2003-10-25,-11.82389,-11.913928749999997,-5.21361,-3.906653749999998,-1.03351,-0.09328437500000368,-3.207,-2.8964806249999926,15.58095,17.360118124999975,-8.35595,-7.386162500000002,1.1781,8.2768,2.7614,3.2137,2482.56,1028.91,4.2297,4.265
2003-11-01,-11.25246,-11.778405624999996,-5.33861,-4.091923124999997,-0.03351,-0.03721875000000367,-3.77843,-2.9664868749999926,15.58095,17.355951249999972,-7.68929,-7.297100000000002,1.1593,8.2766,2.8547,3.2989,2575.04,1050.71,4.2927,4.331
2003-11-08,-10.30652,-11.606261249999996,-5.60177,-4.238084374999998,1.10935,0.00694249999999633,-3.44509,-2.9670481249999927,15.58095,17.28928437499997,-6.68929,-7.270537500000002,1.1525,8.277,3.1943,3.559,2657.6,1053.21,4.4383,4.497
2003-11-15,-10.39743,-11.502298749999994,-5.20177,-4.421745624999998,1.98435,0.16134687499999634,-3.536,-2.957666249999993,16.33095,17.16949249999997,-6.18929,-7.2127250000000025,1.1779,8.277,2.7772,3.301,2656.94,1050.35,4.2171,4.365
2003-11-22,-10.08974,-11.389975624999995,-5.60177,-4.633383124999998,2.10935,0.3235637499999963,-1.86934,-2.869118124999993,16.33095,17.04970062499997,-6.33214,-7.163840625000002,1.1914,8.277,2.8732,3.2337,2578.24,1035.28,4.1592,4.323
2003-11-29,-9.17307,-11.217070624999995,-4.7351,-4.759603749999998,2.10935,0.42953062499999634,-1.68752,-2.8082687499999928,16.33095,16.929908749999974,-4.99881,-7.094123125000003,1.1996,8.277,3.1564,3.553,2630.47,1058.2,4.3316,4.457
2003-12-06,-8.99125,-11.032801874999995,-4.7351,-4.7608243749999986,2.44268,0.6131487499999964,-2.02085,-2.768252499999993,15.83095,16.758033749999974,-4.99881,-7.0244056250000035,1.2171,8.2769,2.8306,3.2791,2672.02,1061.5,4.2303,4.344
2003-12-13,-9.15034,-10.870976249999995,-2.7351,-4.657878124999999,2.60935,0.7709993749999963,-2.02085,-2.665736249999993,15.83095,16.586158749999974,-4.77659,-6.917361875000004,1.2277,8.2771,2.8403,3.2152,2685.39,1074.14,4.2379,4.304
2003-12-20,-8.65034,-10.712623124999995,-2.00783,-4.509477499999999,2.60935,0.9705168749999963,-1.92994,-2.566466874999993,15.83095,16.414283749999974,-4.97659,-6.822818125000004,1.2374,8.277,2.8473,3.2128,2725.26,1088.67,4.1332,4.289
2004-01-03,-9.0596,-10.405382499999995,-4.00783,-4.367088749999999,2.60935,1.3360693749999961,-3.59661,-2.484594999999993,15.83095,16.070533749999974,-3.97659,-6.5087306250000045,1.2585,8.2769,2.9734,3.2797,2797.56,1108.48,4.3794,4.33
2004-01-10,-9.1596,-10.256339374999996,-4.12783,-4.361727499999999,2.03792,1.433652499999996,-4.26328,-2.587409374999993,16.83095,16.023658749999974,-4.17659,-6.260020625000005,1.2818,8.277,2.4762,2.8681,2800.16,1121.86,4.0803,4.141
2004-01-17,-8.59064,-10.060372499999996,-4.12783,-4.338509374999999,1.66292,1.480019999999996,-4.26328,-2.712950624999993,17.16429,15.997617499999974,-3.97659,-5.998810625000004,1.2394,8.2767,2.6317,3.0234,2865.96,1139.83,4.0299,4.152
2004-01-24,-8.09064,-9.804085624999997,-4.49146,-4.3767081249999995,0.82959,1.4743043749999958,-5.04105,-2.940674374999993,17.16429,16.096576249999977,-3.64325,-5.716766875000004,1.2582,8.2773,2.6779,2.9133,2892.54,1141.55,4.072,4.095
2004-01-31,-8.13715,-9.579551874999996,-4.99146,-4.414906875,0.82959,1.4969981249999957,-4.24105,-3.118398124999993,17.16429,16.174701249999977,-3.30992,-5.401390000000005,1.2478,8.2768,2.8526,3.1791,2839.13,1131.13,4.1319,4.24
2004-02-07,-8.13715,-9.369963749999997,-5.3551,-4.454999999999999,0.82959,1.5821918749999957,-3.84105,-3.229454999999993,17.16429,16.27365999999998,-3.30992,-5.0860131250000045,1.2706,8.2773,2.7085,2.8292,2833.63,1142.76,4.0772,4.144
2004-02-14,-8.75619,-9.178232499999996,-4.3551,-4.4013431249999995,0.73868,1.6929537499999956,-3.84105,-3.269083124999993,19.16429,16.49761874999998,-3.55992,-4.786261250000004,1.2735,8.277,2.5506,2.8425,2860.88,1145.81,4.0402,4.103
2004-02-21,-9.03279,-9.039503124999996,-4.02177,-4.3190406249999995,0.98006,1.7563018749999957,-4.55534,-3.3176399999999933,18.16429,16.65907749999998,-2.55992,-4.465675625000005,1.2537,8.2772,2.7481,2.9357,2904.36,1144.11,4.0961,4.135
2004-02-28,-9.33279,-8.978644999999995,-3.7945,-4.206086249999999,0.98006,1.7482212499999958,-4.77756,-3.4009193749999933,18.76429,16.858036249999984,-2.55992,-4.207590000000005,1.2493,8.2769,2.5621,2.7252,2893.18,1144.94,3.9711,4.051
2004-03-06,-9.39662,-8.916094374999997,-3.33995,-4.0897225,1.26577,1.7033099999999959,-4.44423,-3.457683749999993,16.76429,16.885119999999986,-2.55992,-3.9807543750000054,1.2366,8.2772,2.3296,2.5588,2945.63,1156.87,3.8491,3.984
2004-03-13,-9.77757,-8.896583749999996,-3.33995,-3.9483587499999997,1.26577,1.650586249999996,-4.44423,-3.618614374999993,16.76429,16.91220374999999,-2.44881,-3.738046250000005,1.2215,8.2771,2.3858,2.5997,2834.03,1120.57,3.777,3.901
2004-03-20,-9.94999,-8.945141249999995,-3.56217,-3.875050624999999,-0.06756,1.514529374999996,-4.27756,-3.780491874999993,16.76429,16.939287499999992,-4.11548,-3.682838125000005,1.229,8.2773,2.3618,2.5579,2769.86,1109.78,3.771,3.891
2004-03-27,-9.94999,-9.005062499999996,-4.45106,-3.857298124999999,-0.73423,1.315972499999996,-3.49978,-3.872924999999993,16.76429,16.997621249999995,-5.11548,-3.690130000000005,1.2132,8.277,2.4596,2.5228,2763.75,1108.06,3.8292,3.87
2004-04-03,-9.77691,-9.044223124999997,-4.62497,-3.975414999999999,-0.73423,1.106998749999996,-2.64264,-3.911786874999993,16.76429,17.055954999999997,-5.11548,-3.7113106250000047,1.2136,8.277,2.9968,3.034,2885.08,1141.81,4.1435,4.08
2004-04-17,-9.07691,-9.112590624999996,-5.62497,-4.4275575,-0.85923,0.6734262499999961,-3.44264,-4.050874374999993,17.09762,17.193455625000002,-5.78214,-3.853671250000004,1.1993,8.2769,3.0567,2.958,2866.95,1134.61,4.3383,4.113
2004-04-24,-8.85469,-9.099783749999997,-5.44316,-4.517265625,-0.10923,0.5035149999999962,-3.44264,-4.041251249999993,17.09762,17.272622500000004,-5.11548,-3.9248518750000043,1.1843,8.2769,3.5413,3.099,2894.18,1140.6,4.4578,4.181
